Gene,NCT Link,Condition,Intervention,Phase,Institution,State,Start Date
PTCH2,https://clinicaltrials.gov/ct2/show/NCT03157128,"['Non-Small Cell Lung Cancer', 'Medullary Thyroid Cancer', 'Colon Cancer', 'Any Solid Tumor']",['LOXO-292'],Phase 1,"['Mayo Clinic - Scottsdale', 'City of Hope', 'UCSD Medical Center', 'University of California, Los Angeles (UCLA) - Medical Center', 'Hoag Memorial Hospital Presbyterian', 'Kaiser Permanente of Oakland', 'University of California - Irvine Medical Center', 'Kaiser Permanente- Sacramento', 'Kaiser Permanente - San Francisco', 'University of California, San Francisco (UCSF) - Helen Diller Family Comprehensive Cancer Center', 'Kaiser Permanente - Santa Clara, CA', 'Kaiser Permanente- Vallejo', 'Sarah Cannon Research Institute at HealthONE', 'Yale University School of Medicine - Yale Cancer Center', 'Mayo Clinic - Jacksonville', 'Memorial Hospital', 'Emory University School of Medicine', 'University of Chicago Medicine', 'Ochsner Clinic Foundation', 'Johns Hopkins Kimmel Cancer Center', 'University of Maryland Medical Center', 'Massachusetts General Hospital', 'Dana-Farber Cancer Institute', 'University of Michigan', 'Barbara Ann Karmanos Cancer Institute', 'Henry Ford Health System', 'South Texas Accelerated Research Therapeutics (START) Midwest', 'Mayo Clinic - Rochester', 'Washington University School of Medicine', 'Comprehensive Cancer Centers of Nevada', 'Roswell Park Comprehensive Cancer Center', 'New York Cancer and Blood Specialists', 'New York University (NYU) Langone Medical Center', 'Memorial Sloan Kettering Cancer Center', 'University of North Carolina (UNC) - Chapel Hill', 'Cleveland Clinic', 'The James Cancer Hospital and Solove Research Institute, The Ohio State University Comprehensive Cancer Center', 'Oregon Health & Science University (OHSU)', 'University of Pennsylvania', 'Sarah Cannon Research Institute, LLC', 'Vanderbilt University School of Medicine', 'University of Texas Southwestern Medical Center', 'MD Anderson Cancer Center', 'Huntsman Cancer Institute', 'Virginia Cancer Specialists', 'University of Wisconsin - Carbone Cancer Center', 'Peter MacCallum Cancer Institute', 'Royal North Shore Hospital', 'British Columbia Cancer Agency', 'The Finsen Centre', 'Institut Bergonie', 'Centre Leon Berard', 'Hospital La Timone', 'ICM - Institut Regional du Cancer de Montpellier', 'Hopital Europeen Georges Pompidou', 'Gustave Roussy', 'Uniklinik Koeln', 'Universitatsklinikum Wurzburg - Department of Internal Medicine I', 'Prince of Wales Hospital - Department of Clinical Oncology', 'Soroka University Medical Center - Dept. of Oncology', 'Hadassah Hebrew University Medical Center Ein Karem', 'Sheba Medical Center', 'Istituto Nazionale Tumori - National Cancer Institute', 'National Cancer Center Hospital East', 'Hyogo Cancer Center', 'National Hospital Organization Kyushu Cancer Center', 'Hokkaido University Hospital', 'Kanazawa University Hospital', 'Nagoya University Hospital', 'Okayama University Hospital', 'Osaka City General Hospital', 'Shizuoka Cancer Center', 'National Cancer Center Hospital', 'Cancer Institute Hospital of JFCR', 'Tottori University Hospital', 'Kindai University Hospital, Faculty of Medicine', 'National Cancer Center', 'Seoul National University Bundang Hospital', 'Severance Hospital, Yonsei University Health System', 'Asan Medical Center', 'Samsung Medical Center', 'National Cancer Centre', ""Hospital Universitario Vall d'Hebron"", 'Fundacion Jimenez Diaz, START-Madrid', 'START Madrid, Hospital Universitario HM Sanchinarro', 'Luzerner General Hospital', 'Taichung Veterans General Hospital', 'National Taiwan University Hospital', 'Royal Marsden Hospital - Surrey']","['Arizona', 'California', 'California', 'California', 'California', 'California', 'California', 'California', 'California', 'California', 'California', 'California', 'Colorado', 'Connecticut', 'Florida', 'Florida', 'Georgia', 'Illinois', 'Louisiana', 'Maryland', 'Maryland', 'Massachusetts', 'Massachusetts', 'Michigan', 'Michigan', 'Michigan', 'Michigan', 'Minnesota', 'Missouri', 'Nevada', 'New York', 'New York', 'New York', 'New York', 'North Carolina', 'Ohio', 'Ohio', 'Oregon', 'Pennsylvania', 'Tennessee', 'Tennessee', 'Texas', 'Texas', 'Utah', 'Virginia', 'Wisconsin', 'British Columbia', 'Chiba']","May 9, 2017"
PTEN,https://clinicaltrials.gov/ct2/show/NCT02991807,"['PTEN Gene Mutation', 'PTEN Hamartoma Tumor Syndrome']","['RAD001', 'Placebo']",Phase 1,"['Stanford University', ""Boston Children's Hospital"", 'Cleveland Clinic']","['California', 'Massachusetts', 'Ohio']","June 12, 2017"
PTEN,https://clinicaltrials.gov/ct2/show/NCT04108858,"['Anatomic Stage IV Breast Cancer AJCC v8', 'ERBB2 Gene Amplification', 'HER2 Positive Breast Carcinoma', 'Metastatic Breast Carcinoma', 'PIK3CA Gene Mutation', 'PTEN Gene Mutation']","['Copanlisib', 'Pertuzumab', 'Trastuzumab']",Phase 1,[],[],"December 6, 2019"
PTEN,https://clinicaltrials.gov/ct2/show/NCT03218826,"['Advanced Malignant Solid Neoplasm', 'Anatomic Stage III Breast Cancer AJCC v8', 'Anatomic Stage IIIA Breast Cancer AJCC v8', 'Anatomic Stage IIIB Breast Cancer AJCC v8', 'Anatomic Stage IIIC Breast Cancer AJCC v8', 'Anatomic Stage IV Breast Cancer AJCC v8', 'Castration-Resistant Prostate Carcinoma', 'Metastatic Malignant Solid Neoplasm', 'Metastatic Prostate Carcinoma', 'PIK3CB Gene Mutation', 'Prognostic Stage III Breast Cancer AJCC v8', 'Prognostic Stage IIIA Breast Cancer AJCC v8', 'Prognostic Stage IIIB Breast Cancer AJCC v8', 'Prognostic Stage IIIC Breast Cancer AJCC v8', 'Prognostic Stage IV Breast Cancer AJCC v8', 'PTEN Gene Mutation', 'PTEN Negative', 'Stage III Prostate Cancer AJCC v8', 'Stage IIIA Prostate Cancer AJCC v8', 'Stage IIIB Prostate Cancer AJCC v8', 'Stage IIIC Prostate Cancer AJCC v8', 'Stage IV Prostate Cancer AJCC v8', 'Stage IVA Prostate Cancer AJCC v8', 'Stage IVB Prostate Cancer AJCC v8', 'Triple-Negative Breast Carcinoma', 'Unresectable Solid Neoplasm']","['Docetaxel', 'Laboratory Biomarker Analysis', 'Pharmacological Study', 'PI3Kbeta Inhibitor AZD8186']",Phase 1,"['University of Colorado Hospital', 'Johns Hopkins University/Sidney Kimmel Cancer Center', 'Memorial Sloan Kettering Monmouth', 'Memorial Sloan Kettering Westchester', 'Memorial Sloan Kettering Cancer Center', 'M D Anderson Cancer Center']","['Colorado', 'Maryland', 'New Jersey', 'New York', 'New York', 'Texas']","March 16, 2018"
PTEN,https://clinicaltrials.gov/ct2/show/NCT04094675,"['PTEN Gene Mutation', 'PTEN Hamartoma Tumor Syndrome', 'PTEN Hamartoma Syndrome', 'Cowden Syndrome', 'Bannayan Syndrome', 'Bannayan Zonana Syndrome', 'Polyposis']",['Sirolimus'],Phase 2,['The Ohio State University Wexner Medical Center'],['Ohio'],"September 16, 2019"
PTEN,https://clinicaltrials.gov/ct2/show/NCT03842228,"['Advanced Malignant Solid Neoplasm', 'ARID1A Gene Mutation', 'ATM Gene Mutation', 'ATRX Gene Mutation', 'BARD1 Gene Mutation', 'BRCA1 Gene Mutation', 'BRCA2 Gene Mutation', 'BRIP1 Gene Mutation', 'CDK12 Gene Mutation', 'CHEK1 Gene Mutation', 'CHEK2 Gene Mutation', 'FANCA Gene Mutation', 'FANCL Gene Mutation', 'Metastatic Malignant Solid Neoplasm', 'MRE11 Gene Mutation', 'MSH2 Gene Mutation', 'PALB2 Gene Mutation', 'PARP1 Gene Mutation', 'PIK3CA Gene Mutation', 'POLD1 Gene Mutation', 'PPP2R2A Gene Mutation', 'PTEN Gene Mutation', 'RAD51B Gene Mutation', 'RAD51C Gene Mutation', 'RAD51D Gene Mutation', 'RAD54L Gene Mutation', 'Unresectable Malignant Solid Neoplasm', 'XRCC2 Gene Mutation']","['Copanlisib', 'Copanlisib Hydrochloride', 'Durvalumab', 'Olaparib']",Phase 1,[],[],"August 12, 2019"
PTEN,https://clinicaltrials.gov/ct2/show/NCT04042831,"['ARID1A Gene Mutation', 'ATM Gene Mutation', 'ATR Gene Mutation', 'Bile Duct Adenocarcinoma', 'BRCA1 Gene Mutation', 'BRCA2 Gene Mutation', 'BRIP1 Gene Mutation', 'CHEK2 Gene Mutation', 'EMSY Gene Mutation', 'Fanconi Anemia Complementation Group Gene Mutation', 'Metastatic Bile Duct Carcinoma', 'MRE11 Gene Mutation', 'NBN Gene Mutation', 'PALB2 Gene Mutation', 'PTEN Gene Deletion', 'RAD51 Gene Mutation']",['Olaparib'],Phase 2,"['Mayo Clinic in Arizona', 'Dana-Farber Cancer Institute', 'Mayo Clinic', 'Memorial Sloan Kettering Cancer Center', 'M D Anderson Cancer Center']","['Arizona', 'Massachusetts', 'Minnesota', 'New York', 'Texas']","September 30, 2019"
PTPN11,https://clinicaltrials.gov/ct2/show/NCT03989115,['Solid Tumor'],"['RMC-4630', 'Cobimetinib']",Phase 1,"['Honor Health Research Institute', 'City of Hope', 'UC Irvine - Chao Family Comprehensive Cancer Center', 'Winship Cancer Institute, Emory University', 'University of Oklahoma - Stephenson Cancer Center', 'Sarah Cannon Research Institute - Tennessee Oncology, PLLC', 'Dell Seton Medical Center at University of Texas']","['Arizona', 'California', 'California', 'Georgia', 'Oklahoma', 'Tennessee', 'Texas']","July 3, 2019"
RAD51,https://clinicaltrials.gov/ct2/show/NCT04042831,"['ARID1A Gene Mutation', 'ATM Gene Mutation', 'ATR Gene Mutation', 'Bile Duct Adenocarcinoma', 'BRCA1 Gene Mutation', 'BRCA2 Gene Mutation', 'BRIP1 Gene Mutation', 'CHEK2 Gene Mutation', 'EMSY Gene Mutation', 'Fanconi Anemia Complementation Group Gene Mutation', 'Metastatic Bile Duct Carcinoma', 'MRE11 Gene Mutation', 'NBN Gene Mutation', 'PALB2 Gene Mutation', 'PTEN Gene Deletion', 'RAD51 Gene Mutation']",['Olaparib'],Phase 2,"['Mayo Clinic in Arizona', 'Dana-Farber Cancer Institute', 'Mayo Clinic', 'Memorial Sloan Kettering Cancer Center', 'M D Anderson Cancer Center']","['Arizona', 'Massachusetts', 'Minnesota', 'New York', 'Texas']","September 30, 2019"
RAD51,https://clinicaltrials.gov/ct2/show/NCT03344965,"['Metastatic Breast Cancer', 'Invasive Breast Cancer', 'Somatic Mutation Breast Cancer (BRCA1)', 'Somatic Mutation Breast Cancer (BRCA2)', 'CHEK2 Gene Mutation', 'ATM Gene Mutation', 'PALB2 Gene Mutation', 'RAD51 Gene Mutation', 'BRIP1 Gene Mutation', 'NBN Gene Mutation']",['Olaparib'],Phase 2,"['University of Alabama at Birmingham', 'University of California, San Francisco', 'University of Chicago', 'Indiana University', 'Johns Hopkins University', 'Beth Israel Deaconess Medical Center', ""Brigham and Women's Hospital"", 'Dana-Farber Cancer Institute', 'Memorial Sloan Kettering Cancer Center', 'Duke University', 'University of Pennsylvania', 'University of Pittsburgh']","['Alabama', 'California', 'Illinois', 'Indiana', 'Maryland', 'Massachusetts', 'Massachusetts', 'Massachusetts', 'New York', 'North Carolina', 'Pennsylvania', 'Pennsylvania']","April 1, 2018"
